EventId,EventTemplate,Content,ParameterList
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,"['0.0', '4.0', '171', '2099']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,"['1.0', '4.0', '185', '2099']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,"['2.0', '4.0', '195', '2138']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,"['3.0', '4.0', '198', '2099']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,"['4.0', '4.0', '199', '2138']"
E11,Got assigned task <*>,Got assigned task 206,['206']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 5.0 (TID 206),"['0.0', '5.0', '206']"
E11,Got assigned task <*>,Got assigned task 220,['220']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 5.0 (TID 220),"['1.0', '5.0', '220']"
E11,Got assigned task <*>,Got assigned task 231,['231']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 5.0 (TID 231),"['2.0', '5.0', '231']"
E29,Started reading broadcast variable <*>,Started reading broadcast variable 14,['14']
E11,Got assigned task <*>,Got assigned task 238,['238']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 5.0 (TID 238),"['3.0', '5.0', '238']"
E11,Got assigned task <*>,Got assigned task 239,['239']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 5.0 (TID 239),"['4.0', '5.0', '239']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)","['broadcast_14_piece0', '5.8 KB', '392.3 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 14 took 12 ms,"['14', '12']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)","['broadcast_14', '9.6 KB', '401.9 KB']"
E10,Found block rdd_<*> locally,Found block rdd_2_0 locally,['2_0']
E10,Found block rdd_<*> locally,Found block rdd_2_4 locally,['2_4']
E10,Found block rdd_<*> locally,Found block rdd_2_3 locally,['2_3']
E10,Found block rdd_<*> locally,Found block rdd_2_2 locally,['2_2']
E10,Found block rdd_<*> locally,Found block rdd_2_1 locally,['2_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -85, init = 123, finish = 1","['39', '-85', '123', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = -77, init = 117, finish = 0","['40', '-77', '117', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -81, init = 119, finish = 1","['39', '-81', '119', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = -78, init = 117, finish = 1","['40', '-78', '117', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -79, init = 120, finish = 1","['42', '-79', '120', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 5.0 (TID 206). 2198 bytes result sent to driver,"['0.0', '5.0', '206', '2198']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 5.0 (TID 238). 2198 bytes result sent to driver,"['3.0', '5.0', '238', '2198']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 5.0 (TID 231). 2198 bytes result sent to driver,"['2.0', '5.0', '231', '2198']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 5.0 (TID 239). 2198 bytes result sent to driver,"['4.0', '5.0', '239', '2198']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 5.0 (TID 220). 2272 bytes result sent to driver,"['1.0', '5.0', '220', '2272']"
E11,Got assigned task <*>,Got assigned task 247,['247']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 6.0 (TID 247),"['0.0', '6.0', '247']"
E11,Got assigned task <*>,Got assigned task 261,['261']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 6.0 (TID 261),"['1.0', '6.0', '261']"
E11,Got assigned task <*>,Got assigned task 273,['273']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 6.0 (TID 273),"['2.0', '6.0', '273']"
E29,Started reading broadcast variable <*>,Started reading broadcast variable 15,['15']
E11,Got assigned task <*>,Got assigned task 278,['278']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 6.0 (TID 278),"['3.0', '6.0', '278']"
E11,Got assigned task <*>,Got assigned task 279,['279']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 6.0 (TID 279),"['4.0', '6.0', '279']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_15_piece0 stored as bytes in memory (estimated size 5.4 KB, free 407.4 KB)","['broadcast_15_piece0', '5.4 KB', '407.4 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 15 took 15 ms,"['15', '15']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_15 stored as values in memory (estimated size 9.2 KB, free 416.6 KB)","['broadcast_15', '9.2 KB', '416.6 KB']"
E10,Found block rdd_<*> locally,Found block rdd_2_0 locally,['2_0']
E10,Found block rdd_<*> locally,Found block rdd_2_4 locally,['2_4']
E10,Found block rdd_<*> locally,Found block rdd_2_3 locally,['2_3']
E10,Found block rdd_<*> locally,Found block rdd_2_2 locally,['2_2']
E10,Found block rdd_<*> locally,Found block rdd_2_1 locally,['2_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -107, init = 146, finish = 0","['39', '-107', '146', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -100, init = 141, finish = 0","['41', '-100', '141', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -99, init = 141, finish = 0","['42', '-99', '141', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -103, init = 142, finish = 0","['39', '-103', '142', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -101, init = 143, finish = 0","['42', '-101', '143', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,"['0.0', '6.0', '247', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,"['3.0', '6.0', '278', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,"['2.0', '6.0', '273', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver,"['4.0', '6.0', '279', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver,"['1.0', '6.0', '261', '2087']"
E11,Got assigned task <*>,Got assigned task 285,['285']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 7.0 (TID 285),"['0.0', '7.0', '285']"
E11,Got assigned task <*>,Got assigned task 299,['299']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 7.0 (TID 299),"['1.0', '7.0', '299']"
E11,Got assigned task <*>,Got assigned task 312,['312']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 7.0 (TID 312),"['2.0', '7.0', '312']"
E11,Got assigned task <*>,Got assigned task 318,['318']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 7.0 (TID 318),"['3.0', '7.0', '318']"
E29,Started reading broadcast variable <*>,Started reading broadcast variable 16,['16']
E11,Got assigned task <*>,Got assigned task 319,['319']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 7.0 (TID 319),"['4.0', '7.0', '319']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_16_piece0 stored as bytes in memory (estimated size 5.6 KB, free 422.1 KB)","['broadcast_16_piece0', '5.6 KB', '422.1 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 16 took 13 ms,"['16', '13']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_16 stored as values in memory (estimated size 9.8 KB, free 432.0 KB)","['broadcast_16', '9.8 KB', '432.0 KB']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_11_0 not found, computing it",['11_0']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_11_4 not found, computing it",['11_4']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_11_3 not found, computing it",['11_3']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_11_2 not found, computing it",['11_2']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_11_1 not found, computing it",['11_1']
E10,Found block rdd_<*> locally,Found block rdd_2_0 locally,['2_0']
E10,Found block rdd_<*> locally,Found block rdd_2_4 locally,['2_4']
E10,Found block rdd_<*> locally,Found block rdd_2_3 locally,['2_3']
E10,Found block rdd_<*> locally,Found block rdd_2_2 locally,['2_2']
E10,Found block rdd_<*> locally,Found block rdd_2_1 locally,['2_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -110, init = 149, finish = 0","['39', '-110', '149', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -105, init = 144, finish = 0","['39', '-105', '144', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -103, init = 144, finish = 1","['42', '-103', '144', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -107, init = 148, finish = 0","['41', '-107', '148', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -107, init = 148, finish = 1","['42', '-107', '148', '1']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_11_0 stored as bytes in memory (estimated size 152.0 B, free 432.1 KB)","['rdd_11_0', '152.0 B', '432.1 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_11_3 stored as bytes in memory (estimated size 157.0 B, free 432.3 KB)","['rdd_11_3', '157.0 B', '432.3 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_11_4 stored as bytes in memory (estimated size 145.0 B, free 432.4 KB)","['rdd_11_4', '145.0 B', '432.4 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_11_2 stored as bytes in memory (estimated size 199.0 B, free 432.6 KB)","['rdd_11_2', '199.0 B', '432.6 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_11_1 stored as bytes in memory (estimated size 160.0 B, free 432.7 KB)","['rdd_11_1', '160.0 B', '432.7 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 17, init = 21, finish = 0","['38', '17', '21', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 28, init = 13, finish = 0","['41', '28', '13', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 18, init = 20, finish = 0","['38', '18', '20', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 19, init = 21, finish = 0","['40', '19', '21', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 17, init = 24, finish = 0","['41', '17', '24', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver,"['0.0', '7.0', '285', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver,"['3.0', '7.0', '318', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver,"['4.0', '7.0', '319', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver,"['1.0', '7.0', '299', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 7.0 (TID 312). 2667 bytes result sent to driver,"['2.0', '7.0', '312', '2667']"
E11,Got assigned task <*>,Got assigned task 321,['321']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 8.0 (TID 321),"['0.0', '8.0', '321']"
E11,Got assigned task <*>,Got assigned task 335,['335']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 8.0 (TID 335),"['1.0', '8.0', '335']"
E11,Got assigned task <*>,Got assigned task 349,['349']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 8.0 (TID 349),"['2.0', '8.0', '349']"
E29,Started reading broadcast variable <*>,Started reading broadcast variable 17,['17']
E11,Got assigned task <*>,Got assigned task 358,['358']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 8.0 (TID 358),"['3.0', '8.0', '358']"
E11,Got assigned task <*>,Got assigned task 359,['359']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 8.0 (TID 359),"['4.0', '8.0', '359']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_17_piece0 stored as bytes in memory (estimated size 5.7 KB, free 438.5 KB)","['broadcast_17_piece0', '5.7 KB', '438.5 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 17 took 12 ms,"['17', '12']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_17 stored as values in memory (estimated size 10.1 KB, free 448.6 KB)","['broadcast_17', '10.1 KB', '448.6 KB']"
E10,Found block rdd_<*> locally,Found block rdd_11_0 locally,['11_0']
E10,Found block rdd_<*> locally,Found block rdd_11_4 locally,['11_4']
E10,Found block rdd_<*> locally,Found block rdd_11_3 locally,['11_3']
E10,Found block rdd_<*> locally,Found block rdd_11_2 locally,['11_2']
E10,Found block rdd_<*> locally,Found block rdd_11_1 locally,['11_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -109, init = 148, finish = 0","['39', '-109', '148', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -107, init = 148, finish = 0","['41', '-107', '148', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -103, init = 142, finish = 0","['39', '-103', '142', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -104, init = 144, finish = 1","['41', '-104', '144', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -107, init = 149, finish = 0","['42', '-107', '149', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver,"['0.0', '8.0', '321', '2141']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 8.0 (TID 349). 2141 bytes result sent to driver,"['2.0', '8.0', '349', '2141']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver,"['4.0', '8.0', '359', '2141']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver,"['3.0', '8.0', '358', '2141']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver,"['1.0', '8.0', '335', '2111']"
E11,Got assigned task <*>,Got assigned task 360,['360']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 9.0 (TID 360),"['0.0', '9.0', '360']"
E11,Got assigned task <*>,Got assigned task 374,['374']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 9.0 (TID 374),"['1.0', '9.0', '374']"
