,EventId,EventTemplate,Content,ParameterList
165,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
166,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
167,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
168,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
169,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
170,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
171,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
172,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
173,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
174,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
175,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
176,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
177,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
178,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
179,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
180,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
181,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
182,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
183,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
184,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
185,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
186,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
187,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
188,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
189,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
190,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
191,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
192,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
193,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
194,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
195,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
196,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
197,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
198,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
199,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
200,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
201,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
202,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
203,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
204,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
205,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
206,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
207,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
208,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
209,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
210,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
211,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
212,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
213,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
214,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
215,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
216,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
217,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
218,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
219,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
220,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
221,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
222,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
223,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
224,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
225,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
226,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
227,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
228,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
229,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
230,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
231,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
232,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
233,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
234,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
235,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
236,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
237,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,['30546173_4275933214']
238,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
239,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
240,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
241,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
242,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
243,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
244,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
245,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
246,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
247,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
248,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
249,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
250,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
251,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
252,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
253,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
254,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
255,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
256,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
257,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
258,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
259,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
260,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
261,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
262,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
263,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
264,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
265,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
266,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
267,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
268,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
269,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
270,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
271,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
272,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
273,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
274,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
275,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
276,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
277,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
278,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
279,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
280,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
281,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
282,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
283,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
284,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
285,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
286,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
287,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
288,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
289,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
290,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
291,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
292,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
293,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
